Company Name,High,Low,Last Price,Prv Close,Change,Day Volume,FiveDay AvgVolume,TenDayAvgVolume,ThirtyDayAvgVolume,Rating,Api
CARE,1456,1416.75,1442.05,1431.10,10.95,7773,78024,103297,69952,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/creditanalysisresearch/CAR
Dewan Housing,405.95,397,400.50,397.45,3.05,634978,439801,867402,648325,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-housing/dewanhousingfinancecorporation/DHF
Dewan Housing,405.95,397,400.50,397.45,3.05,634978,439801,867402,648325,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-housing/dewanhousingfinancecorporation/DHF
DCM Shriram,174.65,170.60,172.30,171,1.30,56409,461719,354230,164278,3 star,http://www.moneycontrol.com/india/stockpricequote/diversified/dcmshriram/DCM02
DCM Shriram,174.65,170.60,172.30,171,1.30,56409,461719,354230,164278,3 star,http://www.moneycontrol.com/india/stockpricequote/diversified/dcmshriram/DCM02
Goa Carbon,86.75,84.50,85.80,85.15,0.65,9930,49453,145514,118226,2 star,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/goacarbon/GC04
INOX Leisure,174.85,171.85,173.60,172.30,1.30,28698,440718,276341,186411,3 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/inoxleisure/INO01
INOX Leisure,174.85,171.85,173.60,172.30,1.30,28698,440718,276341,186411,3 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/inoxleisure/INO01
Goa Carbon,86.75,84.50,85.80,85.15,0.65,9930,49453,145514,118226,2 star,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/goacarbon/GC04
Persistent,1447.85,1422,1434.25,1423.60,10.65,14931,94485,77334,60308,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/persistentsystems/PS15
Persistent,1447.85,1422,1434.25,1423.60,10.65,14931,94485,77334,60308,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/persistentsystems/PS15
Tara Jewels,89.35,87.05,88.25,87.60,0.65,1580,6949,9051,6160,2 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/tarajewels/TJ01
Tara Jewels,89.35,87.05,88.25,87.60,0.65,1580,6949,9051,6160,2 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/tarajewels/TJ01
Man Industries,84.25,80.75,82.95,82.35,0.60,328165,574167,774937,662630,2 star,http://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/manindustries(india)/MII
Man Industries,84.25,80.75,82.95,82.35,0.60,328165,574167,774937,662630,2 star,http://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/manindustries(india)/MII
Tilaknagar Ind,29,28.20,28.45,28.25,0.20,406658,1477051,1269416,795067,3 star,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09
aurionPro Sol,300,297,298.90,296.80,2.10,8839,37638,53670,46370,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/aurionprosolutions/PS12
Mangalam Drugs,21.50,20.95,21.25,21.10,0.15,8608,27115,34254,17476,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mangalamdrugsorganics/MDO
Tilaknagar Ind,29,28.20,28.45,28.25,0.20,406658,1477051,1269416,795067,3 star,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09
Mangalam Drugs,21.50,20.95,21.25,21.10,0.15,8608,27115,34254,17476,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mangalamdrugsorganics/MDO
Rane Holdings,609,590,594,589.95,4.05,4931,8747,6162,4380,3 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/raneholdings/RH01
Rolta,108.70,106.10,107.55,106.80,0.75,325275,712153,1492151,1045019,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/roltaindia/RI15
aurionPro Sol,300,297,298.90,296.80,2.10,8839,37638,53670,46370,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/aurionprosolutions/PS12
Rane Holdings,609,590,594,589.95,4.05,4931,8747,6162,4380,3 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/raneholdings/RH01
Cipla,637.50,626.30,633.30,628.95,4.35,523245,2597671,2191440,1763861,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cipla/C
Cipla,637.50,626.30,633.30,628.95,4.35,523245,2597671,2191440,1763861,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cipla/C
Rolta,108.70,106.10,107.55,106.80,0.75,325275,712153,1492151,1045019,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/roltaindia/RI15
Hindustan Media,213.60,208.50,211.80,210.40,1.40,11711,91673,170890,120297,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hindustanmediaventures/HMV
Hindustan Media,213.60,208.50,211.80,210.40,1.40,11711,91673,170890,120297,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hindustanmediaventures/HMV
MBL Infra,393.50,385.10,388,385.40,2.60,7690,18402,41836,41269,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/mblinfrastructures/MI06
MBL Infra,393.50,385.10,388,385.40,2.60,7690,18402,41836,41269,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/mblinfrastructures/MI06
JK Bank,129.40,126.80,128.90,128.05,0.85,629944,406669,641328,498093,2 star,http://www.moneycontrol.com/india/stockpricequote/banks-privatesector/jammukashmirbank/JKB
JK Bank,129.40,126.80,128.90,128.05,0.85,629944,406669,641328,498093,2 star,http://www.moneycontrol.com/india/stockpricequote/banks-privatesector/jammukashmirbank/JKB
OnMobile Global,61.95,58.40,60.75,60.35,0.40,1234992,2339126,2752943,2338421,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/onmobileglobal/OG01
TCI Finance,47,44,46.45,46.15,0.30,15389,42837,111934,54259,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/tcifinance/TCI01
TCI Finance,47,44,46.45,46.15,0.30,15389,42837,111934,54259,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/tcifinance/TCI01
OnMobile Global,61.95,58.40,60.75,60.35,0.40,1234992,2339126,2752943,2338421,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/onmobileglobal/OG01
Everest Ind,299.70,296,296.90,295,1.90,38491,67524,66394,52840,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-productsbuildingmaterials/everestindustries/EI19
Sanghvi Forging,42,38.20,40.25,40,0.25,867,18058,12316,9020,3 star,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sanghviforgingengineering/SFE
Everest Ind,299.70,296,296.90,295,1.90,38491,67524,66394,52840,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-productsbuildingmaterials/everestindustries/EI19
Sanghvi Forging,42,38.20,40.25,40,0.25,867,18058,12316,9020,3 star,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sanghviforgingengineering/SFE
SAIL,89.85,86.20,87.90,87.35,0.55,5024453,3479078,4911263,4197159,4 star,http://www.moneycontrol.com/india/stockpricequote/steel-large/steelauthorityindia/SAI
Deep Industries,73.75,72.05,73,72.55,0.45,12068,68856,120600,109238,2 star,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/deepindustries/DI24
SAIL,89.85,86.20,87.90,87.35,0.55,5024453,3479078,4911263,4197159,4 star,http://www.moneycontrol.com/india/stockpricequote/steel-large/steelauthorityindia/SAI
Deep Industries,73.75,72.05,73,72.55,0.45,12068,68856,120600,109238,2 star,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/deepindustries/DI24
Tata Coffee,1022.40,993,1016,1009.70,6.30,139980,280404,268445,132308,3 star,http://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/tatacoffee/TC14
Tata Coffee,1022.40,993,1016,1009.70,6.30,139980,280404,268445,132308,3 star,http://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/tatacoffee/TC14
Reliance Infra,611.60,594.20,602.85,599.15,3.70,1642400,2012959,2282173,2077315,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/relianceinfrastructure/RI38
Reliance Infra,611.60,594.20,602.85,599.15,3.70,1642400,2012959,2282173,2077315,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/relianceinfrastructure/RI38
Vesuvius India,723,700,701.95,697.65,4.30,1277,9920,5930,5503,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-productsbuildingmaterials/vesuviusindia/VI06
Jindal PolyFilm,303.30,292.35,297.20,295.40,1.80,134900,117242,187809,176611,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/jindalpolyfilms/JPF01
Vesuvius India,723,700,701.95,697.65,4.30,1277,9920,5930,5503,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-productsbuildingmaterials/vesuviusindia/VI06
Jindal PolyFilm,303.30,292.35,297.20,295.40,1.80,134900,117242,187809,176611,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/jindalpolyfilms/JPF01
Hitachi Home,815.95,795.10,808.70,803.80,4.90,60234,296498,543794,280543,2 star,http://www.moneycontrol.com/india/stockpricequote/consumergoods-whitegoods/hitachihomelifesolutions/HHL
Hitachi Home,815.95,795.10,808.70,803.80,4.90,60234,296498,543794,280543,2 star,http://www.moneycontrol.com/india/stockpricequote/consumergoods-whitegoods/hitachihomelifesolutions/HHL
RSWM,192.50,189,190.25,189.10,1.15,3299,34241,27646,28256,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-spinning-syntheticblended/rswm/RSW01
RSWM,192.50,189,190.25,189.10,1.15,3299,34241,27646,28256,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-spinning-syntheticblended/rswm/RSW01
Seamec,118.25,114.65,115.70,115,0.70,7717,36216,89146,60760,2 star,http://www.moneycontrol.com/india/stockpricequote/shipping/seamec/S14
Seamec,118.25,114.65,115.70,115,0.70,7717,36216,89146,60760,2 star,http://www.moneycontrol.com/india/stockpricequote/shipping/seamec/S14
Bliss GVS,75.65,73,74.25,73.80,0.45,257816,326676,187116,154119,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/blissgvspharma/BGV
FAG Bearings,3299.95,3212.10,3269,3249.45,19.55,4127,4768,9238,8324,2 star,http://www.moneycontrol.com/india/stockpricequote/bearings/fagbearingsindia/FAG
Bliss GVS,75.65,73,74.25,73.80,0.45,257816,326676,187116,154119,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/blissgvspharma/BGV
FAG Bearings,3299.95,3212.10,3269,3249.45,19.55,4127,4768,9238,8324,2 star,http://www.moneycontrol.com/india/stockpricequote/bearings/fagbearingsindia/FAG
Indraprastha,50.60,50,50.25,49.95,0.30,17192,59952,97048,96121,2 star,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/indraprasthamedicalcorporation/IMC03
Nitco,25.75,24.50,25,24.85,0.15,21831,36999,68765,61244,2 star,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/nitco/N52
Nitco,25.75,24.50,25,24.85,0.15,21831,36999,68765,61244,2 star,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/nitco/N52
Indraprastha,50.60,50,50.25,49.95,0.30,17192,59952,97048,96121,2 star,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/indraprasthamedicalcorporation/IMC03
Godawari Power,147,143.35,145.85,145,0.85,7776,58777,50676,34933,3 star,http://www.moneycontrol.com/india/stockpricequote/steel-spongeiron/godawaripowerispat/GPI7
Godawari Power,147,143.35,145.85,145,0.85,7776,58777,50676,34933,3 star,http://www.moneycontrol.com/india/stockpricequote/steel-spongeiron/godawaripowerispat/GPI7
Supreme Infra,253,246,250.50,249.05,1.45,1643,20323,25445,10965,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/supremeinfrastructureindia/SII03
Coromandel Int,320.80,312.55,314.35,312.55,1.80,27283,328134,215476,201003,3 star,http://www.moneycontrol.com/india/stockpricequote/fertilisers/coromandelinternational/CI45
Supreme Infra,253,246,250.50,249.05,1.45,1643,20323,25445,10965,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/supremeinfrastructureindia/SII03
Coromandel Int,320.80,312.55,314.35,312.55,1.80,27283,328134,215476,201003,3 star,http://www.moneycontrol.com/india/stockpricequote/fertilisers/coromandelinternational/CI45
Ajanta Pharma,2312,2252.85,2281.40,2268.35,13.05,12638,69848,71783,53560,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ajantapharma/AP22
Ajanta Pharma,2312,2252.85,2281.40,2268.35,13.05,12638,69848,71783,53560,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ajantapharma/AP22
Oberoi Realty,261.70,252.50,257,255.55,1.45,75735,280857,247927,220177,3 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-realestate/oberoirealty/OR
Oberoi Realty,261.70,252.50,257,255.55,1.45,75735,280857,247927,220177,3 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-realestate/oberoirealty/OR
Kansai Nerolac,2004,1982.60,1991.70,1980.45,11.25,1886,54110,33064,17959,3 star,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP
Kansai Nerolac,2004,1982.60,1991.70,1980.45,11.25,1886,54110,33064,17959,3 star,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP
Bharat Elec,2337,2292.40,2315,2302.20,12.80,86067,127944,100000,111451,3 star,http://www.moneycontrol.com/india/stockpricequote/electricals/bharatelectronics/BE03
Bharat Elec,2337,2292.40,2315,2302.20,12.80,86067,127944,100000,111451,3 star,http://www.moneycontrol.com/india/stockpricequote/electricals/bharatelectronics/BE03
ACC,1458.50,1438.85,1446.50,1438.45,8.05,214848,283921,261262,270153,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/acc/ACC06
ACC,1458.50,1438.85,1446.50,1438.45,8.05,214848,283921,261262,270153,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/acc/ACC06
Trent,1463.15,1434.05,1450,1442,8,1528,19118,31316,22501,2 star,http://www.moneycontrol.com/india/stockpricequote/retail/trent/T04
Trent,1463.15,1434.05,1450,1442,8,1528,19118,31316,22501,2 star,http://www.moneycontrol.com/india/stockpricequote/retail/trent/T04
GlaxoSmith Con,5775,5720.05,5727,5695.45,31.55,714,14225,10520,9112,3 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/glaxosmithklineconsumerhealthcare/GSC04
Ranbaxy Labs,621.80,610.55,619.05,615.65,3.40,742472,2229582,1835427,1478365,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ranbaxylaboratories/RL
GlaxoSmith Con,5775,5720.05,5727,5695.45,31.55,714,14225,10520,9112,3 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/glaxosmithklineconsumerhealthcare/GSC04
Ranbaxy Labs,621.80,610.55,619.05,615.65,3.40,742472,2229582,1835427,1478365,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ranbaxylaboratories/RL
Ruchi Soya,37.70,37,37.50,37.30,0.20,43720,145395,400745,394782,2 star,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ruchisoyaindustries/RSI
Akzo Nobel,1290,1268,1273.20,1266.40,6.80,165885,22186,22653,21744,4 star,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/akzonobelindia/ICI
Ruchi Soya,37.70,37,37.50,37.30,0.20,43720,145395,400745,394782,2 star,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ruchisoyaindustries/RSI
Akzo Nobel,1290,1268,1273.20,1266.40,6.80,165885,22186,22653,21744,4 star,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/akzonobelindia/ICI
De Nora India,154,150.90,152,151.20,0.80,1510,4885,12257,6261,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/denoraindia/DNI
De Nora India,154,150.90,152,151.20,0.80,1510,4885,12257,6261,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/denoraindia/DNI
Idea Cellular,164.15,162.50,163.90,163.05,0.85,1078372,3986660,3407835,3799325,3 star,http://www.moneycontrol.com/india/stockpricequote/telecommunications-service/ideacellular/IC8
Idea Cellular,164.15,162.50,163.90,163.05,0.85,1078372,3986660,3407835,3799325,3 star,http://www.moneycontrol.com/india/stockpricequote/telecommunications-service/ideacellular/IC8
Essar Oil,96.80,94.55,96,95.50,0.50,64306,836977,545451,366781,3 star,http://www.moneycontrol.com/india/stockpricequote/refineries/essaroil/EO01
Essar Oil,96.80,94.55,96,95.50,0.50,64306,836977,545451,366781,3 star,http://www.moneycontrol.com/india/stockpricequote/refineries/essaroil/EO01
Vinati Organics,428.95,421,425.75,423.55,2.20,41841,69278,44597,39852,3 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01
Vinati Organics,428.95,421,425.75,423.55,2.20,41841,69278,44597,39852,3 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01
Blue Dart,5830,5762.20,5810,5780.10,29.90,1019,7316,9584,9023,2 star,http://www.moneycontrol.com/india/stockpricequote/couriers/bluedartexpress/BDE
Blue Dart,5830,5762.20,5810,5780.10,29.90,1019,7316,9584,9023,2 star,http://www.moneycontrol.com/india/stockpricequote/couriers/bluedartexpress/BDE
TRF,409,398.30,402.30,400.25,2.05,28292,97569,251575,143101,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/trf/TRF
TRF,409,398.30,402.30,400.25,2.05,28292,97569,251575,143101,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/trf/TRF
Hathway Cable,356.85,350.55,352.05,350.25,1.80,7514,88821,97926,79764,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hathwaycabledatacom/HCD
Hathway Cable,356.85,350.55,352.05,350.25,1.80,7514,88821,97926,79764,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hathwaycabledatacom/HCD
Nilkamal,352,345,345.45,343.70,1.75,19063,65766,79182,51410,2 star,http://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
Nilkamal,352,345,345.45,343.70,1.75,19063,65766,79182,51410,2 star,http://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
Gillette India,3290,3180.10,3206.75,3190.65,16.10,2112,12754,13240,9583,2 star,http://www.moneycontrol.com/india/stockpricequote/personalcare/gilletteindia/GI22
Gillette India,3290,3180.10,3206.75,3190.65,16.10,2180,12754,13240,9583,2 star,http://www.moneycontrol.com/india/stockpricequote/personalcare/gilletteindia/GI22
Schneider Elect,148,145.85,147,146.25,0.75,14169,75195,102767,71018,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/schneiderelectricinfrastructure/SEI04
Schneider Elect,148,145.85,147,146.25,0.75,14169,75195,102767,71018,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/schneiderelectricinfrastructure/SEI04
Karur Vysya,525.40,520,523,520.40,2.60,41048,219108,155440,119003,3 star,http://www.moneycontrol.com/india/stockpricequote/banks-privatesector/karurvysyabank/KVB
Karur Vysya,525.40,520,523,520.40,2.60,41048,219108,155440,119003,3 star,http://www.moneycontrol.com/india/stockpricequote/banks-privatesector/karurvysyabank/KVB
Eicher Motors,14410.10,14263.05,14337.05,14267.75,69.30,13455,55877,79919,54244,2 star,http://www.moneycontrol.com/india/stockpricequote/auto-lcvshcvs/eichermotors/EM
Eicher Motors,14410.10,14263.05,14337.05,14267.75,69.30,14580,55877,79919,54244,2 star,http://www.moneycontrol.com/india/stockpricequote/auto-lcvshcvs/eichermotors/EM
JK Paper,31.95,31.45,31.60,31.45,0.15,8118,69639,60232,55557,3 star,http://www.moneycontrol.com/india/stockpricequote/paper/jkpaper/JKP01
JK Paper,31.95,31.45,31.60,31.45,0.15,8118,69639,60232,55557,3 star,http://www.moneycontrol.com/india/stockpricequote/paper/jkpaper/JKP01
Swelect Energy,429,420.20,424.15,422.15,2,1186,8177,11087,7217,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/swelectenergysystems/NPS
Swelect Energy,429,420.20,424.15,422.15,2,1186,8177,11087,7217,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/swelectenergysystems/NPS
Power Finance,303.95,299,300,298.60,1.40,1030495,2582659,3314352,3150594,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-termlendinginstitutions/powerfinancecorporation/PFC02
Power Finance,303.95,299,300,298.60,1.40,1030495,2582659,3314352,3150594,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-termlendinginstitutions/powerfinancecorporation/PFC02
Container Corp,1452.10,1434,1450,1443.25,6.75,9959,140259,153619,92393,2 star,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/containercorporationindia/CCI
Container Corp,1452.10,1434,1450,1443.25,6.75,9959,140259,153619,92393,2 star,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/containercorporationindia/CCI
Ashapura Mine,64.65,63,63.80,63.50,0.30,21977,109422,124954,107419,2 star,http://www.moneycontrol.com/india/stockpricequote/miningminerals/ashapuraminechem/AM07
Ashapura Mine,64.65,63,63.80,63.50,0.30,21977,109422,124954,107419,2 star,http://www.moneycontrol.com/india/stockpricequote/miningminerals/ashapuraminechem/AM07
Sona Koyo Stee,54.10,52.70,53.25,53,0.25,48464,262623,305647,270641,2 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sonakoyosteeringsystems/SKS04
Sona Koyo Stee,54.10,52.70,53.25,53,0.25,48464,262623,305647,270641,2 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sonakoyosteeringsystems/SKS04
ICRA,2664.95,2596.20,2634.50,2622.45,12.05,619,1102,3414,1979,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/icra/ICR
ICRA,2664.95,2596.20,2634.50,2622.45,12.05,619,1102,3414,1979,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/icra/ICR
Atlanta,66.90,65.05,65.40,65.10,0.30,22098,76760,154530,139349,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/atlanta/A9
Atlanta,66.90,65.05,65.40,65.10,0.30,22098,76760,154530,139349,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/atlanta/A9
Guj Mineral,136.70,134.35,135.30,134.70,0.60,30125,250857,272603,197616,2 star,http://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratmineraldevelopmentcorporation/GMD
Guj Mineral,136.70,134.35,135.30,134.70,0.60,30125,250857,272603,197616,2 star,http://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratmineraldevelopmentcorporation/GMD
MRF,33675,32880,33135,32989.70,145.30,18139,14750,11155,10167,5 star,http://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF
MRF,33675,32880,33135,32989.70,145.30,18139,14750,11155,10167,5 star,http://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF
IIFL Holdings,185,181.75,184.40,183.60,0.80,4289,77060,192432,140893,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-general/iiflholdings/II15
Praj Industries,69.50,67.50,68.50,68.20,0.30,282693,668176,1904928,1164133,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/prajindustries/PI17
IIFL Holdings,185,181.75,184.40,183.60,0.80,4289,77060,192432,140893,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-general/iiflholdings/II15
Praj Industries,69.50,67.50,68.50,68.20,0.30,282693,668176,1904928,1164133,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/prajindustries/PI17
Cox & Kings,296.40,291,293,291.75,1.25,151415,637168,606820,539016,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/coxkings/CK
Cox & Kings,296.40,291,293,291.75,1.25,151415,637168,606820,539016,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/coxkings/CK
Pidilite Ind,445.20,440,441.55,439.65,1.90,44075,703273,707239,363443,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/pidiliteindustries/PI11
Pidilite Ind,445.20,440,441.55,439.65,1.90,44075,703273,707239,363443,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/pidiliteindustries/PI11
ECE Industries,133.90,128.20,128.20,127.65,0.55,1173,9572,23788,9266,2 star,http://www.moneycontrol.com/india/stockpricequote/electricals/eceindustries/ECE
ECE Industries,133.90,128.20,128.20,127.65,0.55,1173,9572,23788,9266,2 star,http://www.moneycontrol.com/india/stockpricequote/electricals/eceindustries/ECE
State Bk Travan,486.65,477.10,480.90,478.85,2.05,13900,86978,102673,76855,2 star,http://www.moneycontrol.com/india/stockpricequote/banks-publicsector/statebanktravancore/SBT
Munjal Auto Ind,118,111.80,116.25,115.75,0.50,141123,77659,67156,99492,4 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalautoindustries/MAI04
Munjal Auto Ind,118,111.80,116.25,115.75,0.50,141123,77659,67156,99492,4 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalautoindustries/MAI04
State Bk Travan,486.65,477.10,480.90,478.85,2.05,13900,86978,102673,76855,2 star,http://www.moneycontrol.com/india/stockpricequote/banks-publicsector/statebanktravancore/SBT
Mahindra Holida,254,251,253,251.95,1.05,26064,104535,86764,74540,3 star,http://www.moneycontrol.com/india/stockpricequote/hotels/mahindraholidaysresortsindia/MHR
Mahindra Holida,254,251,253,251.95,1.05,26064,104535,86764,74540,3 star,http://www.moneycontrol.com/india/stockpricequote/hotels/mahindraholidaysresortsindia/MHR
Siyaram Silk,810,794.10,803,799.55,3.45,1042,15318,13314,8213,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-weaving/siyaramsilkmills/SSM05
Siyaram Silk,810,794.10,803,799.55,3.45,1042,15318,13314,8213,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-weaving/siyaramsilkmills/SSM05
KCP,62,59.05,60.55,60.30,0.25,21646,109434,240136,109522,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/kcp/KCP
KCP,62,59.05,60.55,60.30,0.25,21646,109434,240136,109522,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/kcp/KCP
UPL,340.50,332.20,339.85,338.50,1.35,1059398,1277295,1651159,1585217,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
Sunteck Realty,303,299.55,301,299.80,1.20,12583,66504,76299,41027,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-realestate/sunteckrealty/SR05
UPL,340.50,332.20,339.85,338.50,1.35,1059398,1277295,1651159,1585217,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
MOSt Gold ETF,2531.95,2514.90,2514.95,2505,9.95,9,350,477,327,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/motilaloswalmostsharesgoldetf/MOM03
MOSt Gold ETF,2531.95,2514.90,2514.95,2505,9.95,9,350,477,327,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/motilaloswalmostsharesgoldetf/MOM03
Aurobindo Pharm,1093,1072.50,1086.60,1082.30,4.30,409917,1166574,1440726,1406978,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP
Sunteck Realty,303,299.55,301,299.80,1.20,12583,66504,76299,41027,2 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-realestate/sunteckrealty/SR05
